# Low Threshold: 1.962640
# High Threshold: 2.796045
# Counts - Low: 127, Moderate: 444, High: 1146
ACC,Membrane,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Predictive_Entropy,Uncertainty_Level
ENSP00000315587,"mean: 0.070355, var: 0.000635","mean: 0.293213, var: 0.000448","mean: 0.854395, var: 0.004825","mean: 0.073419, var: 0.000587","mean: 0.045773, var: 0.000594","mean: 0.092078, var: 0.000472","mean: 0.004395, var: 0.000018","mean: 0.067163, var: 0.000205","mean: 0.064120, var: 0.001104","mean: 0.079282, var: 0.001649","mean: 0.008002, var: 0.000132",1.854406579536897,Low
ENSP00000358033,"mean: 0.269653, var: 0.001495","mean: 0.198999, var: 0.000296","mean: 0.133618, var: 0.000175","mean: 0.084894, var: 0.001580","mean: 0.086292, var: 0.000520","mean: 0.870020, var: 0.000691","mean: 0.155164, var: 0.001285","mean: 0.074384, var: 0.000054","mean: 0.063068, var: 0.000151","mean: 0.104907, var: 0.000405","mean: 0.078857, var: 0.002290",2.579094577469557,Moderate
ENSP00000426560,"mean: 0.043716, var: 0.000174","mean: 0.286450, var: 0.001513","mean: 0.739844, var: 0.008252","mean: 0.304248, var: 0.010805","mean: 0.030142, var: 0.000167","mean: 0.241260, var: 0.007055","mean: 0.015282, var: 0.000146","mean: 0.095184, var: 0.001138","mean: 0.043463, var: 0.000436","mean: 0.077338, var: 0.001320","mean: 0.079987, var: 0.008627",2.352549787346913,Moderate
ENSP00000483421,"mean: 0.183862, var: 0.000923","mean: 0.199634, var: 0.000829","mean: 0.049161, var: 0.000202","mean: 0.919043, var: 0.000580","mean: 0.135217, var: 0.000710","mean: 0.119855, var: 0.004505","mean: 0.048882, var: 0.001613","mean: 0.237170, var: 0.010313","mean: 0.285864, var: 0.004925","mean: 0.259937, var: 0.005027","mean: 0.006822, var: 0.000044",2.614597138445745,Moderate
ENSP00000438521,"mean: 0.480957, var: 0.002005","mean: 0.604980, var: 0.001679","mean: 0.296777, var: 0.003907","mean: 0.101746, var: 0.000280","mean: 0.518994, var: 0.003892","mean: 0.235864, var: 0.003751","mean: 0.015542, var: 0.000045","mean: 0.270361, var: 0.001193","mean: 0.417822, var: 0.009620","mean: 0.424658, var: 0.001606","mean: 0.042480, var: 0.000165",3.2110919100745394,High
ENSP00000420269,"mean: 0.208936, var: 0.000686","mean: 0.266528, var: 0.003466","mean: 0.129590, var: 0.000572","mean: 0.206299, var: 0.009615","mean: 0.094373, var: 0.001244","mean: 0.698828, var: 0.009391","mean: 0.507666, var: 0.009059","mean: 0.090186, var: 0.000917","mean: 0.055927, var: 0.000088","mean: 0.101978, var: 0.000211","mean: 0.338525, var: 0.040679",3.065087961442555,High
ENSP00000340883,"mean: 0.135571, var: 0.000978","mean: 0.513037, var: 0.004528","mean: 0.797656, var: 0.006267","mean: 0.096738, var: 0.004640","mean: 0.100842, var: 0.000653","mean: 0.134213, var: 0.006573","mean: 0.008941, var: 0.000094","mean: 0.112146, var: 0.000968","mean: 0.210376, var: 0.002931","mean: 0.158679, var: 0.002935","mean: 0.019175, var: 0.000642",2.503914974513111,Moderate
ENSP00000422951,"mean: 0.155249, var: 0.000387","mean: 0.565283, var: 0.004294","mean: 0.670996, var: 0.001910","mean: 0.069708, var: 0.001577","mean: 0.179675, var: 0.003014","mean: 0.200757, var: 0.007035","mean: 0.062189, var: 0.001939","mean: 0.057843, var: 0.000348","mean: 0.029597, var: 0.000164","mean: 0.130164, var: 0.001341","mean: 0.028923, var: 0.000756",2.505454639908269,Moderate
ENSP00000445481,"mean: 0.350244, var: 0.003937","mean: 0.529834, var: 0.003693","mean: 0.481348, var: 0.002537","mean: 0.192798, var: 0.002718","mean: 0.288379, var: 0.015506","mean: 0.365381, var: 0.002555","mean: 0.023035, var: 0.000529","mean: 0.202197, var: 0.003488","mean: 0.500708, var: 0.032657","mean: 0.423730, var: 0.008526","mean: 0.065392, var: 0.004955",3.398387741804737,High
ENSP00000504470,"mean: 0.139636, var: 0.001212","mean: 0.293506, var: 0.001646","mean: 0.777539, var: 0.002068","mean: 0.055542, var: 0.000791","mean: 0.050177, var: 0.000232","mean: 0.220203, var: 0.005745","mean: 0.011258, var: 0.000084","mean: 0.121777, var: 0.001142","mean: 0.125305, var: 0.003303","mean: 0.129993, var: 0.001068","mean: 0.073773, var: 0.004097",2.498957653379011,Moderate
ENSP00000408963,"mean: 0.030106, var: 0.000386","mean: 0.452930, var: 0.001881","mean: 0.768945, var: 0.006233","mean: 0.140967, var: 0.002699","mean: 0.024910, var: 0.000460","mean: 0.144104, var: 0.006108","mean: 0.014041, var: 0.000267","mean: 0.160205, var: 0.001356","mean: 0.032726, var: 0.000981","mean: 0.074719, var: 0.001130","mean: 0.027849, var: 0.000571",2.0722838609538865,Moderate
ENSP00000399234,"mean: 0.270557, var: 0.000524","mean: 0.503027, var: 0.004029","mean: 0.609766, var: 0.002164","mean: 0.063333, var: 0.000656","mean: 0.185486, var: 0.003110","mean: 0.259766, var: 0.006140","mean: 0.017323, var: 0.000367","mean: 0.242578, var: 0.000234","mean: 0.121271, var: 0.002787","mean: 0.241528, var: 0.003753","mean: 0.063233, var: 0.003614",3.0258247548369055,High
ENSP00000317437,"mean: 0.196753, var: 0.003153","mean: 0.511328, var: 0.005112","mean: 0.584668, var: 0.001451","mean: 0.068008, var: 0.002449","mean: 0.135907, var: 0.002141","mean: 0.201953, var: 0.001198","mean: 0.029595, var: 0.001483","mean: 0.305127, var: 0.003534","mean: 0.296411, var: 0.012191","mean: 0.202161, var: 0.004736","mean: 0.060852, var: 0.000753",3.0741216511849005,High
ENSP00000479512,"mean: 0.170654, var: 0.001561","mean: 0.526025, var: 0.003657","mean: 0.456104, var: 0.004871","mean: 0.476367, var: 0.007488","mean: 0.246362, var: 0.005096","mean: 0.375732, var: 0.008053","mean: 0.002314, var: 0.000008","mean: 0.241992, var: 0.002320","mean: 0.228540, var: 0.005263","mean: 0.077411, var: 0.001459","mean: 0.032475, var: 0.000739",3.0680053048850366,High
ENSP00000246115,"mean: 0.848242, var: 0.005057","mean: 0.212256, var: 0.000814","mean: 0.079163, var: 0.000262","mean: 0.068176, var: 0.001643","mean: 0.882910, var: 0.005112","mean: 0.132922, var: 0.000703","mean: 0.013551, var: 0.000135","mean: 0.237305, var: 0.002993","mean: 0.252734, var: 0.005549","mean: 0.220288, var: 0.002832","mean: 0.039446, var: 0.000713",2.4386821078529226,Moderate
ENSP00000437207,"mean: 0.258228, var: 0.002927","mean: 0.689160, var: 0.003348","mean: 0.452490, var: 0.000776","mean: 0.252271, var: 0.004440","mean: 0.449805, var: 0.015949","mean: 0.098083, var: 0.000451","mean: 0.005411, var: 0.000043","mean: 0.193268, var: 0.007873","mean: 0.218201, var: 0.014459","mean: 0.257495, var: 0.011119","mean: 0.018944, var: 0.000397",3.002130223842118,High
ENSP00000351040,"mean: 0.061847, var: 0.000292","mean: 0.525586, var: 0.005706","mean: 0.765430, var: 0.000865","mean: 0.148483, var: 0.005570","mean: 0.075555, var: 0.000777","mean: 0.191333, var: 0.003040","mean: 0.009507, var: 0.000091","mean: 0.099774, var: 0.000792","mean: 0.054172, var: 0.000758","mean: 0.078650, var: 0.000580","mean: 0.052603, var: 0.001105",2.2966544408756473,Moderate
ENSP00000318575,"mean: 0.227612, var: 0.007423","mean: 0.659082, var: 0.004399","mean: 0.317578, var: 0.004566","mean: 0.069350, var: 0.003365","mean: 0.198877, var: 0.003568","mean: 0.152539, var: 0.005690","mean: 0.021724, var: 0.000990","mean: 0.184094, var: 0.006670","mean: 0.277075, var: 0.005590","mean: 0.190723, var: 0.002539","mean: 0.049799, var: 0.002342",2.984781417013751,High
ENSP00000485288,"mean: 0.162402, var: 0.000225","mean: 0.594824, var: 0.004286","mean: 0.546289, var: 0.007937","mean: 0.038715, var: 0.000784","mean: 0.117786, var: 0.000355","mean: 0.489111, var: 0.014666","mean: 0.068495, var: 0.003240","mean: 0.055627, var: 0.000592","mean: 0.123816, var: 0.001519","mean: 0.069751, var: 0.003589","mean: 0.303540, var: 0.007997",2.81272085720987,High
ENSP00000471403,"mean: 0.077063, var: 0.000493","mean: 0.281665, var: 0.000927","mean: 0.799023, var: 0.008981","mean: 0.093143, var: 0.004111","mean: 0.037100, var: 0.000314","mean: 0.242639, var: 0.013139","mean: 0.030532, var: 0.001465","mean: 0.116834, var: 0.000716","mean: 0.052899, var: 0.000300","mean: 0.083099, var: 0.001402","mean: 0.034614, var: 0.001452",2.25660506034786,Moderate
ENSP00000386738,"mean: 0.082166, var: 0.000086","mean: 0.780566, var: 0.006194","mean: 0.632910, var: 0.008368","mean: 0.054936, var: 0.002076","mean: 0.081348, var: 0.001161","mean: 0.117346, var: 0.002638","mean: 0.006986, var: 0.000041","mean: 0.102258, var: 0.001074","mean: 0.109424, var: 0.000423","mean: 0.063733, var: 0.001527","mean: 0.139449, var: 0.012124",2.263289830066462,Moderate
ENSP00000320431,"mean: 0.596143, var: 0.005696","mean: 0.221118, var: 0.000355","mean: 0.202222, var: 0.000242","mean: 0.444849, var: 0.018850","mean: 0.127478, var: 0.000914","mean: 0.235156, var: 0.005156","mean: 0.008745, var: 0.000066","mean: 0.455273, var: 0.005874","mean: 0.169250, var: 0.002029","mean: 0.699219, var: 0.007674","mean: 0.042389, var: 0.000539",3.0130787419931493,High
ENSP00000260563,"mean: 0.287402, var: 0.023362","mean: 0.427539, var: 0.012048","mean: 0.537939, var: 0.013261","mean: 0.057627, var: 0.002469","mean: 0.181934, var: 0.000579","mean: 0.441650, var: 0.038928","mean: 0.027314, var: 0.001055","mean: 0.031094, var: 0.000280","mean: 0.087573, var: 0.000863","mean: 0.056311, var: 0.000886","mean: 0.208673, var: 0.028214",2.799100221567665,High
ENSP00000401014,"mean: 0.056122, var: 0.000343","mean: 0.404346, var: 0.003742","mean: 0.788867, var: 0.001349","mean: 0.029502, var: 0.000407","mean: 0.084082, var: 0.000400","mean: 0.146545, var: 0.003812","mean: 0.047025, var: 0.002188","mean: 0.029440, var: 0.000025","mean: 0.011589, var: 0.000041","mean: 0.017924, var: 0.000120","mean: 0.022291, var: 0.000282",1.7644935121738659,Low
ENSP00000243082,"mean: 0.185083, var: 0.005489","mean: 0.434424, var: 0.002689","mean: 0.678223, var: 0.002070","mean: 0.184186, var: 0.009116","mean: 0.171686, var: 0.007294","mean: 0.296118, var: 0.005026","mean: 0.022984, var: 0.000431","mean: 0.295435, var: 0.010025","mean: 0.096863, var: 0.002433","mean: 0.136026, var: 0.004706","mean: 0.040611, var: 0.001457",2.986800755171585,High
ENSP00000266544,"mean: 0.381348, var: 0.001514","mean: 0.174146, var: 0.001102","mean: 0.086255, var: 0.000465","mean: 0.076935, var: 0.001577","mean: 0.155041, var: 0.000901","mean: 0.908789, var: 0.000320","mean: 0.459473, var: 0.009761","mean: 0.074432, var: 0.000467","mean: 0.073206, var: 0.000206","mean: 0.101660, var: 0.000090","mean: 0.080640, var: 0.002757",2.634149163075618,Moderate
ENSP00000452454,"mean: 0.114832, var: 0.001464","mean: 0.474854, var: 0.003920","mean: 0.698730, var: 0.003849","mean: 0.037930, var: 0.001016","mean: 0.065216, var: 0.001205","mean: 0.087555, var: 0.000486","mean: 0.002645, var: 0.000005","mean: 0.111292, var: 0.000284","mean: 0.088489, var: 0.001015","mean: 0.124805, var: 0.004553","mean: 0.007006, var: 0.000059",2.1371581598547555,Moderate
ENSP00000426083,"mean: 0.236841, var: 0.004572","mean: 0.617773, var: 0.011161","mean: 0.206372, var: 0.007557","mean: 0.167364, var: 0.010292","mean: 0.253687, var: 0.000717","mean: 0.462158, var: 0.017061","mean: 0.080658, var: 0.001967","mean: 0.092932, var: 0.000954","mean: 0.157513, var: 0.008445","mean: 0.108899, var: 0.000494","mean: 0.076254, var: 0.005019",3.120911237505785,High
ENSP00000359095,"mean: 0.054736, var: 0.000439","mean: 0.424170, var: 0.000953","mean: 0.778223, var: 0.006197","mean: 0.156348, var: 0.001396","mean: 0.073126, var: 0.000337","mean: 0.313452, var: 0.008979","mean: 0.006992, var: 0.000061","mean: 0.048859, var: 0.000195","mean: 0.048044, var: 0.000526","mean: 0.080444, var: 0.000394","mean: 0.024977, var: 0.000956",2.185901796094419,Moderate
ENSP00000405752,"mean: 0.567676, var: 0.014684","mean: 0.624219, var: 0.006920","mean: 0.294214, var: 0.001568","mean: 0.051671, var: 0.001701","mean: 0.330664, var: 0.003345","mean: 0.287549, var: 0.004914","mean: 0.014129, var: 0.000138","mean: 0.395703, var: 0.018826","mean: 0.496094, var: 0.002677","mean: 0.731738, var: 0.003937","mean: 0.065627, var: 0.001812",3.035046691936654,High
ENSP00000459933,"mean: 0.257935, var: 0.021898","mean: 0.533984, var: 0.003617","mean: 0.488550, var: 0.038204","mean: 0.057831, var: 0.000125","mean: 0.100366, var: 0.001074","mean: 0.212622, var: 0.004509","mean: 0.028705, var: 0.000960","mean: 0.481738, var: 0.025932","mean: 0.225159, var: 0.011545","mean: 0.306714, var: 0.027390","mean: 0.015744, var: 0.000318",2.9765473422822346,High
ENSP00000379284,"mean: 0.333521, var: 0.012413","mean: 0.495898, var: 0.000654","mean: 0.309424, var: 0.003120","mean: 0.079190, var: 0.002891","mean: 0.314575, var: 0.011305","mean: 0.181763, var: 0.002265","mean: 0.030902, var: 0.000493","mean: 0.250757, var: 0.005186","mean: 0.109445, var: 0.002945","mean: 0.138293, var: 0.002570","mean: 0.029600, var: 0.000921",3.025779475885713,High
ENSP00000335060,"mean: 0.273462, var: 0.002743","mean: 0.700977, var: 0.011527","mean: 0.225940, var: 0.004977","mean: 0.144647, var: 0.005826","mean: 0.231030, var: 0.002860","mean: 0.623975, var: 0.011810","mean: 0.014884, var: 0.000388","mean: 0.174280, var: 0.003817","mean: 0.287939, var: 0.011218","mean: 0.370190, var: 0.009471","mean: 0.279492, var: 0.022199",3.3019237142873417,High
ENSP00000357215,"mean: 0.080066, var: 0.000891","mean: 0.247070, var: 0.003005","mean: 0.746289, var: 0.003623","mean: 0.372534, var: 0.025893","mean: 0.077124, var: 0.000086","mean: 0.045576, var: 0.001867","mean: 0.005945, var: 0.000023","mean: 0.040440, var: 0.000638","mean: 0.095996, var: 0.009496","mean: 0.314111, var: 0.015378","mean: 0.026153, var: 0.000617",2.31640430241663,Moderate
ENSP00000313822,"mean: 0.048871, var: 0.000076","mean: 0.318652, var: 0.000594","mean: 0.848340, var: 0.001700","mean: 0.055838, var: 0.001222","mean: 0.026007, var: 0.000033","mean: 0.169885, var: 0.002597","mean: 0.011203, var: 0.000105","mean: 0.028073, var: 0.000079","mean: 0.035825, var: 0.000285","mean: 0.100110, var: 0.000529","mean: 0.014374, var: 0.000378",1.769909320907809,Low
ENSP00000483921,"mean: 0.110516, var: 0.001614","mean: 0.512793, var: 0.004600","mean: 0.819141, var: 0.001020","mean: 0.054897, var: 0.000939","mean: 0.109656, var: 0.002249","mean: 0.082187, var: 0.000981","mean: 0.011042, var: 0.000081","mean: 0.099976, var: 0.003321","mean: 0.098737, var: 0.003642","mean: 0.107959, var: 0.003172","mean: 0.030381, var: 0.001793",2.211457460555383,Moderate
ENSP00000430121,"mean: 0.191626, var: 0.000324","mean: 0.491699, var: 0.002437","mean: 0.651074, var: 0.002137","mean: 0.166809, var: 0.004704","mean: 0.140173, var: 0.001110","mean: 0.124817, var: 0.003122","mean: 0.071982, var: 0.004580","mean: 0.198267, var: 0.002280","mean: 0.162744, var: 0.000984","mean: 0.172217, var: 0.002495","mean: 0.183984, var: 0.009231",3.199053295684631,High
ENSP00000342699,"mean: 0.145447, var: 0.000557","mean: 0.669727, var: 0.006923","mean: 0.476514, var: 0.004413","mean: 0.073889, var: 0.000591","mean: 0.078754, var: 0.000195","mean: 0.179858, var: 0.003962","mean: 0.004910, var: 0.000027","mean: 0.107019, var: 0.000301","mean: 0.177405, var: 0.001719","mean: 0.293286, var: 0.003050","mean: 0.056182, var: 0.003020",2.696878899601865,Moderate
ENSP00000265732,"mean: 0.039880, var: 0.000051","mean: 0.377393, var: 0.001175","mean: 0.870801, var: 0.001409","mean: 0.050504, var: 0.000500","mean: 0.052332, var: 0.000313","mean: 0.058597, var: 0.001085","mean: 0.004816, var: 0.000026","mean: 0.057153, var: 0.000164","mean: 0.015516, var: 0.000083","mean: 0.047507, var: 0.000328","mean: 0.013370, var: 0.000253",1.5444781428802585,Low
ENSP00000274031,"mean: 0.039972, var: 0.000106","mean: 0.597949, var: 0.003188","mean: 0.781250, var: 0.002298","mean: 0.063245, var: 0.001218","mean: 0.031000, var: 0.000094","mean: 0.153735, var: 0.012118","mean: 0.081357, var: 0.002720","mean: 0.123462, var: 0.000535","mean: 0.055511, var: 0.000505","mean: 0.055872, var: 0.000426","mean: 0.027569, var: 0.001469",2.082252572642443,Moderate
ENSP00000370532,"mean: 0.031357, var: 0.000048","mean: 0.274365, var: 0.000632","mean: 0.879590, var: 0.001875","mean: 0.032159, var: 0.000504","mean: 0.039365, var: 0.000088","mean: 0.078049, var: 0.001925","mean: 0.012038, var: 0.000073","mean: 0.049451, var: 0.000013","mean: 0.022649, var: 0.000101","mean: 0.031944, var: 0.000212","mean: 0.011479, var: 0.000162",1.4621503924746542,Low
ENSP00000493763,"mean: 0.233777, var: 0.007044","mean: 0.601074, var: 0.017025","mean: 0.135498, var: 0.001758","mean: 0.349902, var: 0.032905","mean: 0.053937, var: 0.000516","mean: 0.254358, var: 0.015026","mean: 0.057417, var: 0.002816","mean: 0.156653, var: 0.016172","mean: 0.344873, var: 0.022519","mean: 0.168668, var: 0.006833","mean: 0.166016, var: 0.008151",3.209624017899277,High
ENSP00000427300,"mean: 0.123328, var: 0.001805","mean: 0.424951, var: 0.008343","mean: 0.645605, var: 0.002440","mean: 0.217407, var: 0.003635","mean: 0.046713, var: 0.000449","mean: 0.451221, var: 0.017830","mean: 0.117853, var: 0.005552","mean: 0.201758, var: 0.006588","mean: 0.095941, var: 0.001412","mean: 0.164380, var: 0.006375","mean: 0.093415, var: 0.016101",3.0563370907315073,High
ENSP00000339524,"mean: 0.037210, var: 0.000404","mean: 0.303711, var: 0.003309","mean: 0.850977, var: 0.004888","mean: 0.066846, var: 0.001419","mean: 0.033173, var: 0.000669","mean: 0.192834, var: 0.004477","mean: 0.006152, var: 0.000027","mean: 0.137097, var: 0.004483","mean: 0.049100, var: 0.000600","mean: 0.067676, var: 0.000450","mean: 0.029290, var: 0.001813",1.9703181009850075,Moderate
ENSP00000480216,"mean: 0.169727, var: 0.004041","mean: 0.605371, var: 0.005995","mean: 0.557617, var: 0.007019","mean: 0.077231, var: 0.001278","mean: 0.207642, var: 0.005308","mean: 0.350781, var: 0.004865","mean: 0.007883, var: 0.000066","mean: 0.185901, var: 0.006747","mean: 0.202869, var: 0.012596","mean: 0.151245, var: 0.001489","mean: 0.044117, var: 0.002315",2.9201641487902155,High
ENSP00000431778,"mean: 0.051154, var: 0.000348","mean: 0.294775, var: 0.000494","mean: 0.863477, var: 0.003689","mean: 0.099261, var: 0.001278","mean: 0.042911, var: 0.000509","mean: 0.069965, var: 0.000704","mean: 0.005767, var: 0.000035","mean: 0.043256, var: 0.000087","mean: 0.049182, var: 0.000508","mean: 0.067950, var: 0.000908","mean: 0.007618, var: 0.000120",1.722998801779118,Low
ENSP00000449746,"mean: 0.171509, var: 0.001291","mean: 0.495654, var: 0.002032","mean: 0.506787, var: 0.004347","mean: 0.039967, var: 0.000689","mean: 0.124792, var: 0.002243","mean: 0.128992, var: 0.002255","mean: 0.008993, var: 0.000055","mean: 0.141834, var: 0.002484","mean: 0.192480, var: 0.008048","mean: 0.160654, var: 0.009270","mean: 0.014443, var: 0.000187",2.638792392948379,Moderate
ENSP00000410603,"mean: 0.352881, var: 0.011519","mean: 0.485986, var: 0.003667","mean: 0.612305, var: 0.000841","mean: 0.049341, var: 0.000532","mean: 0.414600, var: 0.015985","mean: 0.262744, var: 0.000140","mean: 0.014690, var: 0.000030","mean: 0.160242, var: 0.000775","mean: 0.306885, var: 0.003263","mean: 0.310352, var: 0.011834","mean: 0.039752, var: 0.000379",3.092535189575738,High
ENSP00000385529,"mean: 0.412061, var: 0.010321","mean: 0.539062, var: 0.002884","mean: 0.373633, var: 0.003823","mean: 0.035342, var: 0.000546","mean: 0.385303, var: 0.021114","mean: 0.318823, var: 0.005403","mean: 0.051466, var: 0.002184","mean: 0.101721, var: 0.001064","mean: 0.246021, var: 0.004467","mean: 0.334033, var: 0.002602","mean: 0.259619, var: 0.014267",3.3628859288172053,High
