ACC,Membrane,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Predictive_Entropy,Uncertainty_Level
ENSP00000497750,"mean: 0.204199, var: 0.000914","mean: 0.300610, var: 0.006343","mean: 0.207861, var: 0.003324","mean: 0.041740, var: 0.000886","mean: 0.073022, var: 0.000399","mean: 0.956152, var: 0.000162","mean: 0.028860, var: 0.000303","mean: 0.036877, var: 0.000130","mean: 0.051639, var: 0.000400","mean: 0.052997, var: 0.000683","mean: 0.018758, var: 0.000436",1.9861061666877629,Moderate
ENSP00000452443,"mean: 0.076929, var: 0.000297","mean: 0.452344, var: 0.004923","mean: 0.735938, var: 0.004818","mean: 0.205542, var: 0.008106","mean: 0.055011, var: 0.000222","mean: 0.166235, var: 0.002324","mean: 0.056842, var: 0.003060","mean: 0.173096, var: 0.003301","mean: 0.106897, var: 0.000622","mean: 0.056567, var: 0.000583","mean: 0.142493, var: 0.004715",2.710545422929931,Moderate
ENSP00000449898,"mean: 0.150500, var: 0.000833","mean: 0.148840, var: 0.000494","mean: 0.108392, var: 0.001357","mean: 0.837305, var: 0.003461","mean: 0.109375, var: 0.000401","mean: 0.108109, var: 0.003106","mean: 0.025745, var: 0.000173","mean: 0.205688, var: 0.001814","mean: 0.276050, var: 0.004918","mean: 0.150922, var: 0.004729","mean: 0.061009, var: 0.002537",2.671438759354733,Moderate
ENSP00000419656,"mean: 0.329712, var: 0.003742","mean: 0.180664, var: 0.001200","mean: 0.123718, var: 0.000686","mean: 0.055231, var: 0.001143","mean: 0.148706, var: 0.001055","mean: 0.946484, var: 0.000048","mean: 0.108276, var: 0.002662","mean: 0.080518, var: 0.000852","mean: 0.042841, var: 0.000037","mean: 0.055579, var: 0.000157","mean: 0.077023, var: 0.003974",2.365516318482484,Moderate
ENSP00000417849,"mean: 0.102002, var: 0.000324","mean: 0.323291, var: 0.001310","mean: 0.654785, var: 0.001988","mean: 0.072995, var: 0.004616","mean: 0.087671, var: 0.000889","mean: 0.118637, var: 0.003755","mean: 0.007012, var: 0.000021","mean: 0.107153, var: 0.002759","mean: 0.073389, var: 0.000824","mean: 0.063840, var: 0.001027","mean: 0.007665, var: 0.000042",2.2113112344157937,Moderate
ENSP00000344230,"mean: 0.243994, var: 0.000367","mean: 0.262500, var: 0.009075","mean: 0.150659, var: 0.001673","mean: 0.045360, var: 0.001260","mean: 0.044345, var: 0.000413","mean: 0.954395, var: 0.000692","mean: 0.073424, var: 0.005316","mean: 0.035831, var: 0.000121","mean: 0.017360, var: 0.000079","mean: 0.048303, var: 0.000345","mean: 0.071568, var: 0.005528",2.0199544535865375,Moderate
ENSP00000342787,"mean: 0.091833, var: 0.000127","mean: 0.192053, var: 0.001902","mean: 0.211865, var: 0.002373","mean: 0.090344, var: 0.003365","mean: 0.037567, var: 0.000183","mean: 0.937402, var: 0.000097","mean: 0.225769, var: 0.007538","mean: 0.028711, var: 0.000085","mean: 0.018041, var: 0.000057","mean: 0.014797, var: 0.000081","mean: 0.058535, var: 0.004659",2.0048617588471416,Moderate
ENSP00000387102,"mean: 0.080481, var: 0.000090","mean: 0.372021, var: 0.004940","mean: 0.775684, var: 0.008780","mean: 0.511084, var: 0.030133","mean: 0.066357, var: 0.000185","mean: 0.185730, var: 0.002599","mean: 0.080593, var: 0.007897","mean: 0.101349, var: 0.001281","mean: 0.033830, var: 0.000522","mean: 0.096350, var: 0.000909","mean: 0.030998, var: 0.001995",2.486055578794791,Moderate
ENSP00000481703,"mean: 0.603711, var: 0.001726","mean: 0.140955, var: 0.000807","mean: 0.097437, var: 0.000360","mean: 0.025172, var: 0.000285","mean: 0.147290, var: 0.001306","mean: 0.949512, var: 0.000063","mean: 0.133301, var: 0.006064","mean: 0.093262, var: 0.000095","mean: 0.040344, var: 0.000131","mean: 0.072833, var: 0.000284","mean: 0.090393, var: 0.006209",2.2591659627140888,Moderate
ENSP00000431594,"mean: 0.084210, var: 0.000854","mean: 0.411865, var: 0.005594","mean: 0.797266, var: 0.001316","mean: 0.188037, var: 0.016598","mean: 0.068860, var: 0.000129","mean: 0.123596, var: 0.002436","mean: 0.008623, var: 0.000102","mean: 0.106470, var: 0.000965","mean: 0.072357, var: 0.000522","mean: 0.039058, var: 0.000243","mean: 0.036921, var: 0.000691",2.2291851473920827,Moderate
ENSP00000380435,"mean: 0.888672, var: 0.000784","mean: 0.099133, var: 0.001266","mean: 0.099011, var: 0.000809","mean: 0.067474, var: 0.000590","mean: 0.569873, var: 0.009745","mean: 0.050577, var: 0.000353","mean: 0.015292, var: 0.000288","mean: 0.387793, var: 0.003288","mean: 0.495068, var: 0.017140","mean: 0.319482, var: 0.006867","mean: 0.072809, var: 0.002077",2.550926913353838,Moderate
ENSP00000255764,"mean: 0.207373, var: 0.001264","mean: 0.540430, var: 0.007083","mean: 0.491699, var: 0.003654","mean: 0.035284, var: 0.000762","mean: 0.114172, var: 0.000071","mean: 0.158728, var: 0.003338","mean: 0.006816, var: 0.000036","mean: 0.092285, var: 0.000604","mean: 0.335010, var: 0.006509","mean: 0.156738, var: 0.003489","mean: 0.063802, var: 0.007415",2.752098152093582,Moderate
ENSP00000389518,"mean: 0.049524, var: 0.000118","mean: 0.379980, var: 0.002063","mean: 0.794629, var: 0.001282","mean: 0.102997, var: 0.006922","mean: 0.035397, var: 0.000033","mean: 0.150891, var: 0.002992","mean: 0.180176, var: 0.003973","mean: 0.052942, var: 0.000145","mean: 0.032742, var: 0.000236","mean: 0.133398, var: 0.005880","mean: 0.039073, var: 0.002296",2.3086524546294247,Moderate
ENSP00000469138,"mean: 0.087177, var: 0.000319","mean: 0.568262, var: 0.012616","mean: 0.682715, var: 0.003354","mean: 0.102612, var: 0.001594","mean: 0.100092, var: 0.001341","mean: 0.258496, var: 0.001075","mean: 0.006303, var: 0.000065","mean: 0.108685, var: 0.001216","mean: 0.065851, var: 0.000204","mean: 0.121899, var: 0.005331","mean: 0.023704, var: 0.000651",2.4056833216708795,Moderate
ENSP00000485966,"mean: 0.281494, var: 0.001035","mean: 0.187451, var: 0.001577","mean: 0.067755, var: 0.000157","mean: 0.149597, var: 0.004694","mean: 0.064087, var: 0.000447","mean: 0.933691, var: 0.000361","mean: 0.355811, var: 0.006341","mean: 0.070038, var: 0.000515","mean: 0.029660, var: 0.000033","mean: 0.056799, var: 0.000019","mean: 0.094562, var: 0.005163",2.4215751179675697,Moderate
ENSP00000446944,"mean: 0.145093, var: 0.000609","mean: 0.277856, var: 0.004658","mean: 0.759375, var: 0.005448","mean: 0.084468, var: 0.001382","mean: 0.046594, var: 0.000205","mean: 0.215820, var: 0.014117","mean: 0.019528, var: 0.000131","mean: 0.113733, var: 0.001021","mean: 0.079120, var: 0.001012","mean: 0.127832, var: 0.003837","mean: 0.055060, var: 0.001802",2.474895978873171,Moderate
ENSP00000429741,"mean: 0.109338, var: 0.000743","mean: 0.543066, var: 0.002955","mean: 0.729492, var: 0.000817","mean: 0.037907, var: 0.000733","mean: 0.089563, var: 0.000333","mean: 0.221130, var: 0.007297","mean: 0.037039, var: 0.001250","mean: 0.083466, var: 0.000184","mean: 0.106555, var: 0.000651","mean: 0.140149, var: 0.001456","mean: 0.120720, var: 0.004881",2.5760493776326205,Moderate
ENSP00000388737,"mean: 0.041626, var: 0.000130","mean: 0.394629, var: 0.002758","mean: 0.868555, var: 0.003736","mean: 0.133374, var: 0.002569","mean: 0.035629, var: 0.000286","mean: 0.155548, var: 0.006276","mean: 0.020590, var: 0.000567","mean: 0.150867, var: 0.002625","mean: 0.063943, var: 0.001285","mean: 0.041408, var: 0.000378","mean: 0.070720, var: 0.003194",2.158925655271973,Moderate
ENSP00000468584,"mean: 0.228003, var: 0.001079","mean: 0.151355, var: 0.000835","mean: 0.101465, var: 0.000657","mean: 0.088531, var: 0.002387","mean: 0.067822, var: 0.000451","mean: 0.963965, var: 0.000041","mean: 0.068289, var: 0.001995","mean: 0.059491, var: 0.000377","mean: 0.046875, var: 0.000065","mean: 0.071149, var: 0.000061","mean: 0.380029, var: 0.010994",2.3378698429638827,Moderate
ENSP00000386645,"mean: 0.121008, var: 0.000752","mean: 0.360938, var: 0.005587","mean: 0.781543, var: 0.007566","mean: 0.358643, var: 0.023888","mean: 0.110907, var: 0.000796","mean: 0.252905, var: 0.005224","mean: 0.021568, var: 0.000512","mean: 0.112036, var: 0.001182","mean: 0.051248, var: 0.001113","mean: 0.118005, var: 0.001899","mean: 0.028957, var: 0.001685",2.6103345400178366,Moderate
ENSP00000467551,"mean: 0.138696, var: 0.001364","mean: 0.256006, var: 0.002220","mean: 0.707617, var: 0.003366","mean: 0.194006, var: 0.008829","mean: 0.108264, var: 0.000894","mean: 0.131146, var: 0.001543","mean: 0.005182, var: 0.000038","mean: 0.078363, var: 0.000381","mean: 0.105457, var: 0.000520","mean: 0.049612, var: 0.000990","mean: 0.040266, var: 0.002307",2.4351861325453084,Moderate
ENSP00000474372,"mean: 0.082373, var: 0.001042","mean: 0.494238, var: 0.003188","mean: 0.637988, var: 0.001927","mean: 0.036916, var: 0.000867","mean: 0.045483, var: 0.000399","mean: 0.077827, var: 0.003999","mean: 0.051862, var: 0.003871","mean: 0.137732, var: 0.003357","mean: 0.083215, var: 0.004224","mean: 0.187732, var: 0.004129","mean: 0.016293, var: 0.000584",2.3162715858857017,Moderate
ENSP00000426331,"mean: 0.255249, var: 0.001157","mean: 0.192627, var: 0.001299","mean: 0.149536, var: 0.000732","mean: 0.132019, var: 0.005017","mean: 0.103381, var: 0.000667","mean: 0.946582, var: 0.000033","mean: 0.054224, var: 0.000961","mean: 0.090967, var: 0.000411","mean: 0.068152, var: 0.000228","mean: 0.129260, var: 0.000396","mean: 0.193420, var: 0.004974",2.6452349228066274,Moderate
ENSP00000369176,"mean: 0.721094, var: 0.000986","mean: 0.124475, var: 0.000656","mean: 0.155579, var: 0.001394","mean: 0.073366, var: 0.001836","mean: 0.067859, var: 0.000451","mean: 0.861621, var: 0.000511","mean: 0.055792, var: 0.002409","mean: 0.235889, var: 0.001490","mean: 0.077002, var: 0.000674","mean: 0.131409, var: 0.001682","mean: 0.079726, var: 0.004592",2.45465800443787,Moderate
ENSP00000421946,"mean: 0.067853, var: 0.000533","mean: 0.439502, var: 0.007417","mean: 0.817676, var: 0.001627","mean: 0.158008, var: 0.006565","mean: 0.053589, var: 0.000093","mean: 0.084906, var: 0.003198","mean: 0.007011, var: 0.000067","mean: 0.074927, var: 0.000891","mean: 0.050098, var: 0.000523","mean: 0.063641, var: 0.000544","mean: 0.011212, var: 0.000184",1.9707862846337816,Moderate
ENSP00000393616,"mean: 0.166931, var: 0.003144","mean: 0.665527, var: 0.001258","mean: 0.457471, var: 0.000740","mean: 0.122168, var: 0.003726","mean: 0.302222, var: 0.006503","mean: 0.097400, var: 0.001057","mean: 0.022895, var: 0.000476","mean: 0.086121, var: 0.000770","mean: 0.045319, var: 0.000103","mean: 0.091724, var: 0.001109","mean: 0.023250, var: 0.000270",2.5173354457028427,Moderate
ENSP00000344128,"mean: 0.083618, var: 0.000721","mean: 0.322583, var: 0.008068","mean: 0.622266, var: 0.009085","mean: 0.665820, var: 0.000830","mean: 0.089294, var: 0.002030","mean: 0.076361, var: 0.001000","mean: 0.043130, var: 0.000941","mean: 0.091980, var: 0.001270","mean: 0.038425, var: 0.000213","mean: 0.050708, var: 0.000145","mean: 0.045853, var: 0.001247",2.3234344373509828,Moderate
ENSP00000236412,"mean: 0.117529, var: 0.000432","mean: 0.354785, var: 0.001327","mean: 0.837891, var: 0.001216","mean: 0.073253, var: 0.003041","mean: 0.077179, var: 0.000510","mean: 0.113696, var: 0.002722","mean: 0.034845, var: 0.000547","mean: 0.150891, var: 0.003043","mean: 0.076013, var: 0.000035","mean: 0.073932, var: 0.000452","mean: 0.032217, var: 0.000939",2.305299290027546,Moderate
ENSP00000452217,"mean: 0.074097, var: 0.000233","mean: 0.312354, var: 0.001959","mean: 0.816699, var: 0.005249","mean: 0.144849, var: 0.014354","mean: 0.032814, var: 0.000165","mean: 0.156213, var: 0.007614","mean: 0.032405, var: 0.001588","mean: 0.057324, var: 0.000461","mean: 0.045578, var: 0.000402","mean: 0.030681, var: 0.000294","mean: 0.076788, var: 0.006709",2.123422287654741,Moderate
ENSP00000391446,"mean: 0.079871, var: 0.000466","mean: 0.720020, var: 0.002664","mean: 0.254028, var: 0.007700","mean: 0.042565, var: 0.001994","mean: 0.083582, var: 0.001395","mean: 0.357764, var: 0.014735","mean: 0.025700, var: 0.000349","mean: 0.244458, var: 0.039387","mean: 0.075002, var: 0.004053","mean: 0.085645, var: 0.001702","mean: 0.012368, var: 0.000371",2.3935607328475816,Moderate
ENSP00000430617,"mean: 0.111499, var: 0.000594","mean: 0.444141, var: 0.004275","mean: 0.686133, var: 0.003902","mean: 0.107256, var: 0.007158","mean: 0.090204, var: 0.000854","mean: 0.123297, var: 0.003256","mean: 0.014363, var: 0.000214","mean: 0.123230, var: 0.000597","mean: 0.044832, var: 0.000560","mean: 0.038119, var: 0.000388","mean: 0.013347, var: 0.000250",2.2183528775518235,Moderate
ENSP00000384474,"mean: 0.212756, var: 0.008337","mean: 0.595752, var: 0.008111","mean: 0.584570, var: 0.001381","mean: 0.047375, var: 0.000172","mean: 0.193134, var: 0.009183","mean: 0.104346, var: 0.003185","mean: 0.024796, var: 0.000247","mean: 0.220972, var: 0.004704","mean: 0.067924, var: 0.002941","mean: 0.165222, var: 0.012177","mean: 0.007837, var: 0.000083",2.5929847793762457,Moderate
ENSP00000467965,"mean: 0.182861, var: 0.001083","mean: 0.611523, var: 0.001654","mean: 0.675488, var: 0.001426","mean: 0.028056, var: 0.000294","mean: 0.121082, var: 0.000480","mean: 0.201733, var: 0.002877","mean: 0.005518, var: 0.000036","mean: 0.147620, var: 0.001243","mean: 0.151465, var: 0.001342","mean: 0.255090, var: 0.012510","mean: 0.111580, var: 0.008798",2.7454417685446013,Moderate
ENSP00000463450,"mean: 0.138306, var: 0.001849","mean: 0.447266, var: 0.001733","mean: 0.659473, var: 0.001500","mean: 0.172540, var: 0.011570","mean: 0.134998, var: 0.001247","mean: 0.148267, var: 0.001433","mean: 0.009508, var: 0.000080","mean: 0.113599, var: 0.000173","mean: 0.064719, var: 0.000810","mean: 0.116095, var: 0.003029","mean: 0.024614, var: 0.000420",2.5742435657033806,Moderate
ENSP00000419578,"mean: 0.799414, var: 0.000954","mean: 0.081921, var: 0.000746","mean: 0.118677, var: 0.001153","mean: 0.032754, var: 0.000377","mean: 0.051337, var: 0.000271","mean: 0.917871, var: 0.000377","mean: 0.156604, var: 0.005714","mean: 0.269385, var: 0.001849","mean: 0.113733, var: 0.002671","mean: 0.133838, var: 0.003035","mean: 0.152077, var: 0.019529",2.4264557302211256,Moderate
ENSP00000392230,"mean: 0.106458, var: 0.000675","mean: 0.226807, var: 0.000243","mean: 0.892383, var: 0.001552","mean: 0.041949, var: 0.000963","mean: 0.055743, var: 0.000098","mean: 0.155103, var: 0.001419","mean: 0.006939, var: 0.000036","mean: 0.094397, var: 0.001314","mean: 0.060086, var: 0.000602","mean: 0.054565, var: 0.000456","mean: 0.106073, var: 0.006669",2.082536312301561,Moderate
ENSP00000407711,"mean: 0.114026, var: 0.000796","mean: 0.451514, var: 0.005524","mean: 0.786035, var: 0.001010","mean: 0.038394, var: 0.000554","mean: 0.069617, var: 0.000491","mean: 0.246533, var: 0.004691","mean: 0.002180, var: 0.000006","mean: 0.043018, var: 0.000161","mean: 0.074030, var: 0.001256","mean: 0.129333, var: 0.001556","mean: 0.032903, var: 0.001207",2.170018344485586,Moderate
ENSP00000340691,"mean: 0.153784, var: 0.000749","mean: 0.679492, var: 0.001322","mean: 0.595703, var: 0.009993","mean: 0.021046, var: 0.000182","mean: 0.207788, var: 0.000901","mean: 0.103503, var: 0.002533","mean: 0.009661, var: 0.000066","mean: 0.069812, var: 0.000086","mean: 0.090802, var: 0.000557","mean: 0.082941, var: 0.000271","mean: 0.050113, var: 0.001360",2.3065688465266616,Moderate
ENSP00000433390,"mean: 0.199512, var: 0.000619","mean: 0.726953, var: 0.003484","mean: 0.490723, var: 0.004273","mean: 0.019002, var: 0.000297","mean: 0.153345, var: 0.002269","mean: 0.170532, var: 0.004142","mean: 0.012367, var: 0.000076","mean: 0.086188, var: 0.000657","mean: 0.107080, var: 0.000942","mean: 0.153015, var: 0.000664","mean: 0.055258, var: 0.003862",2.5193095785100237,Moderate
ENSP00000462796,"mean: 0.129541, var: 0.000417","mean: 0.692773, var: 0.006222","mean: 0.354199, var: 0.005417","mean: 0.181006, var: 0.002529","mean: 0.114795, var: 0.000845","mean: 0.144336, var: 0.001681","mean: 0.030410, var: 0.001017","mean: 0.108667, var: 0.002230","mean: 0.080701, var: 0.000724","mean: 0.153149, var: 0.001147","mean: 0.076147, var: 0.005297",2.7578758941885058,Moderate
ENSP00000459534,"mean: 0.045343, var: 0.000112","mean: 0.311377, var: 0.004430","mean: 0.737891, var: 0.003844","mean: 0.109363, var: 0.004391","mean: 0.035516, var: 0.000224","mean: 0.152246, var: 0.004951","mean: 0.109256, var: 0.005861","mean: 0.057965, var: 0.000171","mean: 0.070322, var: 0.002963","mean: 0.066049, var: 0.002049","mean: 0.049697, var: 0.004728",2.2973172378484543,Moderate
ENSP00000451213,"mean: 0.163574, var: 0.005338","mean: 0.253345, var: 0.000709","mean: 0.828906, var: 0.002169","mean: 0.031549, var: 0.000260","mean: 0.121301, var: 0.004274","mean: 0.066061, var: 0.000640","mean: 0.010841, var: 0.000145","mean: 0.072076, var: 0.000831","mean: 0.071634, var: 0.000911","mean: 0.052142, var: 0.001085","mean: 0.033646, var: 0.000692",2.0395525933480827,Moderate
ENSP00000499538,"mean: 0.133789, var: 0.000345","mean: 0.551074, var: 0.003702","mean: 0.637988, var: 0.003100","mean: 0.052463, var: 0.001168","mean: 0.062268, var: 0.000157","mean: 0.274316, var: 0.003189","mean: 0.031502, var: 0.000590","mean: 0.136304, var: 0.001245","mean: 0.159924, var: 0.002325","mean: 0.151843, var: 0.000514","mean: 0.095801, var: 0.005643",2.7511843987414544,Moderate
ENSP00000475768,"mean: 0.124084, var: 0.002024","mean: 0.553613, var: 0.007305","mean: 0.648340, var: 0.000495","mean: 0.093562, var: 0.005973","mean: 0.119141, var: 0.001308","mean: 0.239429, var: 0.004678","mean: 0.017517, var: 0.000309","mean: 0.158850, var: 0.005989","mean: 0.179407, var: 0.001208","mean: 0.134399, var: 0.000527","mean: 0.052962, var: 0.001812",2.781308741175242,Moderate
ENSP00000470962,"mean: 0.329980, var: 0.000931","mean: 0.246680, var: 0.001689","mean: 0.205127, var: 0.000683","mean: 0.065543, var: 0.001465","mean: 0.105670, var: 0.001396","mean: 0.960742, var: 0.000026","mean: 0.112573, var: 0.003583","mean: 0.066913, var: 0.000300","mean: 0.032520, var: 0.000168","mean: 0.070166, var: 0.000589","mean: 0.204297, var: 0.009578",2.5397696684958717,Moderate
ENSP00000297983,"mean: 0.734863, var: 0.001949","mean: 0.120898, var: 0.000603","mean: 0.147302, var: 0.001135","mean: 0.059572, var: 0.001399","mean: 0.077429, var: 0.000799","mean: 0.849414, var: 0.000578","mean: 0.048451, var: 0.001991","mean: 0.225977, var: 0.001882","mean: 0.076434, var: 0.000762","mean: 0.119672, var: 0.001371","mean: 0.070021, var: 0.003413",2.3882560682463443,Moderate
ENSP00000453584,"mean: 0.119653, var: 0.000402","mean: 0.265894, var: 0.002274","mean: 0.380908, var: 0.001792","mean: 0.133661, var: 0.007771","mean: 0.044211, var: 0.000285","mean: 0.854199, var: 0.001726","mean: 0.274646, var: 0.012363","mean: 0.098712, var: 0.001455","mean: 0.048883, var: 0.000967","mean: 0.068350, var: 0.001276","mean: 0.208948, var: 0.008235",2.756965827208003,Moderate
ENSP00000453034,"mean: 0.098108, var: 0.000613","mean: 0.512744, var: 0.004244","mean: 0.795605, var: 0.000732","mean: 0.092358, var: 0.003518","mean: 0.110352, var: 0.001511","mean: 0.182483, var: 0.004741","mean: 0.009629, var: 0.000132","mean: 0.131287, var: 0.000267","mean: 0.200195, var: 0.002276","mean: 0.103723, var: 0.000292","mean: 0.085205, var: 0.002838",2.603992749948888,Moderate
ENSP00000344547,"mean: 0.076111, var: 0.000123","mean: 0.354712, var: 0.009038","mean: 0.900293, var: 0.000701","mean: 0.288593, var: 0.047353","mean: 0.096362, var: 0.000726","mean: 0.119214, var: 0.004558","mean: 0.006598, var: 0.000037","mean: 0.092456, var: 0.002055","mean: 0.021114, var: 0.000440","mean: 0.054291, var: 0.000351","mean: 0.004359, var: 0.000053",2.0124657540876543,Moderate
ENSP00000500895,"mean: 0.191211, var: 0.002136","mean: 0.164233, var: 0.000548","mean: 0.109192, var: 0.000342","mean: 0.875000, var: 0.000212","mean: 0.215601, var: 0.001593","mean: 0.142712, var: 0.003345","mean: 0.007830, var: 0.000036","mean: 0.263403, var: 0.002671","mean: 0.266895, var: 0.004279","mean: 0.290942, var: 0.004300","mean: 0.017669, var: 0.000206",2.7527617131666924,Moderate
ENSP00000452417,"mean: 0.237183, var: 0.001652","mean: 0.215674, var: 0.002463","mean: 0.232715, var: 0.002248","mean: 0.141834, var: 0.005294","mean: 0.035872, var: 0.000149","mean: 0.917383, var: 0.000390","mean: 0.195850, var: 0.012511","mean: 0.110730, var: 0.001075","mean: 0.036874, var: 0.000155","mean: 0.104004, var: 0.000987","mean: 0.351221, var: 0.009405",2.7744890630742893,Moderate
ENSP00000453629,"mean: 0.240820, var: 0.002106","mean: 0.606836, var: 0.013412","mean: 0.330273, var: 0.005023","mean: 0.034969, var: 0.000769","mean: 0.310693, var: 0.001490","mean: 0.162134, var: 0.007041","mean: 0.030302, var: 0.000765","mean: 0.071658, var: 0.002202","mean: 0.072968, var: 0.003858","mean: 0.045041, var: 0.000654","mean: 0.050256, var: 0.001065",2.5630527932896467,Moderate
ENSP00000433139,"mean: 0.112488, var: 0.000827","mean: 0.611523, var: 0.001374","mean: 0.588867, var: 0.003860","mean: 0.254224, var: 0.009496","mean: 0.130078, var: 0.002766","mean: 0.174805, var: 0.006605","mean: 0.028354, var: 0.000465","mean: 0.379004, var: 0.013850","mean: 0.076141, var: 0.000685","mean: 0.112445, var: 0.001037","mean: 0.016014, var: 0.000542",2.753461105069896,Moderate
ENSP00000342895,"mean: 0.301172, var: 0.002803","mean: 0.160022, var: 0.001357","mean: 0.124268, var: 0.000994","mean: 0.073770, var: 0.002703","mean: 0.115149, var: 0.001434","mean: 0.953809, var: 0.000020","mean: 0.034790, var: 0.000824","mean: 0.063879, var: 0.000457","mean: 0.031174, var: 0.000097","mean: 0.059467, var: 0.000282","mean: 0.064395, var: 0.001934",2.1452319291114454,Moderate
ENSP00000290079,"mean: 0.822754, var: 0.000418","mean: 0.092249, var: 0.001618","mean: 0.091101, var: 0.000639","mean: 0.053979, var: 0.000762","mean: 0.057300, var: 0.000607","mean: 0.938477, var: 0.000158","mean: 0.449951, var: 0.005638","mean: 0.245947, var: 0.001177","mean: 0.201306, var: 0.009651","mean: 0.180469, var: 0.003744","mean: 0.233234, var: 0.028398",2.6551532732404195,Moderate
ENSP00000467027,"mean: 0.091058, var: 0.000839","mean: 0.396143, var: 0.004545","mean: 0.760449, var: 0.003098","mean: 0.079572, var: 0.004224","mean: 0.090033, var: 0.000802","mean: 0.078436, var: 0.002221","mean: 0.017528, var: 0.000225","mean: 0.138489, var: 0.002278","mean: 0.049307, var: 0.000584","mean: 0.106714, var: 0.000507","mean: 0.025481, var: 0.000867",2.2364507262648976,Moderate
ENSP00000462899,"mean: 0.308081, var: 0.004243","mean: 0.180127, var: 0.000600","mean: 0.164404, var: 0.000706","mean: 0.107568, var: 0.004140","mean: 0.114185, var: 0.000682","mean: 0.961719, var: 0.000003","mean: 0.061096, var: 0.002408","mean: 0.064233, var: 0.000462","mean: 0.058783, var: 0.000157","mean: 0.087512, var: 0.000447","mean: 0.242871, var: 0.004478",2.5640547222830157,Moderate
ENSP00000435017,"mean: 0.686133, var: 0.004611","mean: 0.115540, var: 0.000435","mean: 0.177466, var: 0.003225","mean: 0.051756, var: 0.000600","mean: 0.035486, var: 0.000144","mean: 0.936328, var: 0.000521","mean: 0.213721, var: 0.009792","mean: 0.288599, var: 0.007426","mean: 0.137766, var: 0.004830","mean: 0.077161, var: 0.001054","mean: 0.138388, var: 0.016036",2.580855270820824,Moderate
ENSP00000386519,"mean: 0.077832, var: 0.000140","mean: 0.348682, var: 0.009776","mean: 0.900391, var: 0.000617","mean: 0.272852, var: 0.044918","mean: 0.092767, var: 0.000593","mean: 0.118738, var: 0.004326","mean: 0.006207, var: 0.000033","mean: 0.096790, var: 0.002296","mean: 0.021990, var: 0.000489","mean: 0.055518, var: 0.000390","mean: 0.004662, var: 0.000060",2.0155740803515756,Moderate
ENSP00000456106,"mean: 0.090076, var: 0.000537","mean: 0.420947, var: 0.000670","mean: 0.812500, var: 0.001118","mean: 0.062474, var: 0.002634","mean: 0.071680, var: 0.000714","mean: 0.189258, var: 0.005039","mean: 0.013960, var: 0.000268","mean: 0.099731, var: 0.000598","mean: 0.075534, var: 0.001153","mean: 0.074927, var: 0.000579","mean: 0.037213, var: 0.001840",2.2282370435968946,Moderate
ENSP00000393552,"mean: 0.058307, var: 0.000234","mean: 0.313721, var: 0.001022","mean: 0.891016, var: 0.001761","mean: 0.054279, var: 0.000794","mean: 0.101038, var: 0.000279","mean: 0.106635, var: 0.002018","mean: 0.012255, var: 0.000120","mean: 0.090674, var: 0.000255","mean: 0.090503, var: 0.000683","mean: 0.042593, var: 0.000271","mean: 0.032980, var: 0.001203",1.9966237494740273,Moderate
ENSP00000389559,"mean: 0.164417, var: 0.003126","mean: 0.485400, var: 0.004700","mean: 0.673535, var: 0.004609","mean: 0.036887, var: 0.000663","mean: 0.176294, var: 0.002307","mean: 0.082977, var: 0.001736","mean: 0.032305, var: 0.000615","mean: 0.195117, var: 0.003541","mean: 0.107196, var: 0.002120","mean: 0.130762, var: 0.001253","mean: 0.052500, var: 0.004040",2.6379558011899777,Moderate
ENSP00000464232,"mean: 0.173401, var: 0.003856","mean: 0.553174, var: 0.003833","mean: 0.617725, var: 0.004739","mean: 0.075146, var: 0.002918","mean: 0.056384, var: 0.000208","mean: 0.194653, var: 0.006708","mean: 0.037415, var: 0.001314","mean: 0.124036, var: 0.003515","mean: 0.089743, var: 0.002515","mean: 0.212720, var: 0.003219","mean: 0.060330, var: 0.003967",2.7009304524278055,Moderate
ENSP00000416133,"mean: 0.105615, var: 0.000714","mean: 0.569434, var: 0.003958","mean: 0.667871, var: 0.001823","mean: 0.127234, var: 0.001670","mean: 0.058453, var: 0.000265","mean: 0.149219, var: 0.003478","mean: 0.048048, var: 0.000746","mean: 0.103857, var: 0.001056","mean: 0.108289, var: 0.002041","mean: 0.137994, var: 0.005665","mean: 0.057476, var: 0.003309",2.5990933579540605,Moderate
ENSP00000410223,"mean: 0.876855, var: 0.000859","mean: 0.088202, var: 0.000336","mean: 0.122168, var: 0.000165","mean: 0.124707, var: 0.002205","mean: 0.681250, var: 0.006893","mean: 0.197412, var: 0.003506","mean: 0.087604, var: 0.000579","mean: 0.649902, var: 0.001392","mean: 0.519482, var: 0.008638","mean: 0.266016, var: 0.006077","mean: 0.027347, var: 0.000731",2.711903638528645,Moderate
