ACC,Membrane,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Predictive_Entropy,Expected_Entropy,Mutual_Information,Uncertainty_Level
ENSP00000326305,"mean: 0.879199, var: 0.001100","mean: 0.178223, var: 0.000916","mean: 0.116467, var: 0.000328","mean: 0.027301, var: 0.000394","mean: 0.327197, var: 0.003429","mean: 0.918555, var: 0.000423","mean: 0.077795, var: 0.002438","mean: 0.329395, var: 0.006570","mean: 0.192090, var: 0.002372","mean: 0.274341, var: 0.005363","mean: 0.308081, var: 0.012417",2.811805594254606,0.18692621952780042,2.6248793747268055,Moderate
ENSP00000446662,"mean: 0.259399, var: 0.000996","mean: 0.225464, var: 0.000643","mean: 0.150061, var: 0.000648","mean: 0.820117, var: 0.000848","mean: 0.331787, var: 0.001530","mean: 0.110046, var: 0.001869","mean: 0.009850, var: 0.000036","mean: 0.362695, var: 0.002852","mean: 0.428271, var: 0.015179","mean: 0.348633, var: 0.001588","mean: 0.025659, var: 0.000172",2.9799210682560617,0.1364033879016533,2.8435176803544087,Moderate
ENSP00000283429,"mean: 0.217297, var: 0.002885","mean: 0.464795, var: 0.004311","mean: 0.216943, var: 0.010362","mean: 0.116339, var: 0.002753","mean: 0.247119, var: 0.007253","mean: 0.299561, var: 0.023549","mean: 0.035619, var: 0.001610","mean: 0.140186, var: 0.002009","mean: 0.158057, var: 0.006602","mean: 0.157874, var: 0.002552","mean: 0.615381, var: 0.035388",3.25215036517874,0.41739378495561474,2.834756580223125,Moderate
ENSP00000265523,"mean: 0.065265, var: 0.000740","mean: 0.599219, var: 0.019994","mean: 0.483740, var: 0.005107","mean: 0.098322, var: 0.001457","mean: 0.024202, var: 0.000149","mean: 0.405859, var: 0.016208","mean: 0.061955, var: 0.003272","mean: 0.129077, var: 0.004810","mean: 0.075552, var: 0.001917","mean: 0.279077, var: 0.007404","mean: 0.069474, var: 0.003408",2.693585634986271,0.30022264635348944,2.393362988632781,Moderate
ENSP00000408065,"mean: 0.195471, var: 0.004020","mean: 0.555859, var: 0.017993","mean: 0.453662, var: 0.018068","mean: 0.303125, var: 0.015960","mean: 0.223718, var: 0.014759","mean: 0.128699, var: 0.001897","mean: 0.038193, var: 0.000540","mean: 0.067429, var: 0.001061","mean: 0.098038, var: 0.002035","mean: 0.107434, var: 0.003145","mean: 0.016221, var: 0.000420",2.8054910832407156,0.35245682382198346,2.453034259418732,Moderate
ENSP00000392629,"mean: 0.395605, var: 0.008435","mean: 0.259399, var: 0.001440","mean: 0.133691, var: 0.000093","mean: 0.773438, var: 0.003354","mean: 0.310962, var: 0.004575","mean: 0.366553, var: 0.001636","mean: 0.009396, var: 0.000098","mean: 0.266650, var: 0.009067","mean: 0.192334, var: 0.001057","mean: 0.229321, var: 0.002666","mean: 0.039714, var: 0.000806",3.0949284173112437,0.17714278649274456,2.917785630818499,Moderate
ENSP00000371061,"mean: 0.210828, var: 0.002977","mean: 0.571094, var: 0.008162","mean: 0.551367, var: 0.000821","mean: 0.117963, var: 0.000973","mean: 0.175891, var: 0.003105","mean: 0.227393, var: 0.011465","mean: 0.011402, var: 0.000148","mean: 0.265088, var: 0.005122","mean: 0.259912, var: 0.002038","mean: 0.274512, var: 0.004507","mean: 0.067223, var: 0.004378",3.1605190926721027,0.2273749377953812,2.9331441548767216,Moderate
ENSP00000265164,"mean: 0.196924, var: 0.001155","mean: 0.675586, var: 0.001553","mean: 0.560205, var: 0.004182","mean: 0.265625, var: 0.009965","mean: 0.243848, var: 0.004356","mean: 0.416406, var: 0.006583","mean: 0.012814, var: 0.000193","mean: 0.180371, var: 0.004271","mean: 0.289111, var: 0.013541","mean: 0.212280, var: 0.000405","mean: 0.026503, var: 0.000975",3.119366121416244,0.23656528077716,2.882800840639084,Moderate
ENSP00000438605,"mean: 0.270288, var: 0.007023","mean: 0.427832, var: 0.002524","mean: 0.208276, var: 0.003201","mean: 0.722168, var: 0.003379","mean: 0.316187, var: 0.008289","mean: 0.307935, var: 0.002854","mean: 0.004567, var: 0.000018","mean: 0.225488, var: 0.001169","mean: 0.199072, var: 0.004022","mean: 0.319922, var: 0.004176","mean: 0.036664, var: 0.000830",3.1730544278303374,0.20303144665624484,2.9700229811740924,Moderate
ENSP00000429225,"mean: 0.570703, var: 0.003935","mean: 0.663867, var: 0.002181","mean: 0.256958, var: 0.004876","mean: 0.033411, var: 0.000146","mean: 0.372412, var: 0.002201","mean: 0.719141, var: 0.010743","mean: 0.029188, var: 0.000357","mean: 0.524902, var: 0.014954","mean: 0.506494, var: 0.012055","mean: 0.673340, var: 0.007191","mean: 0.437805, var: 0.031098",3.073682284554879,0.38694207946152237,2.686740205093357,Moderate
ENSP00000420452,"mean: 0.197681, var: 0.002244","mean: 0.242383, var: 0.002086","mean: 0.183923, var: 0.002933","mean: 0.824316, var: 0.001208","mean: 0.218091, var: 0.001614","mean: 0.204309, var: 0.008427","mean: 0.015276, var: 0.000384","mean: 0.255249, var: 0.008004","mean: 0.187756, var: 0.004193","mean: 0.288599, var: 0.002726","mean: 0.049298, var: 0.001412",3.024739103576429,0.19239137486559604,2.832347728710833,Moderate
ENSP00000413666,"mean: 0.208569, var: 0.001173","mean: 0.429883, var: 0.001212","mean: 0.660547, var: 0.001599","mean: 0.106348, var: 0.005502","mean: 0.149731, var: 0.003985","mean: 0.187872, var: 0.008549","mean: 0.015195, var: 0.000227","mean: 0.066949, var: 0.000230","mean: 0.139136, var: 0.001265","mean: 0.132471, var: 0.001052","mean: 0.088138, var: 0.003809",2.801456034059887,0.15840145464609778,2.643054579413789,Moderate
ENSP00000448029,"mean: 0.743555, var: 0.004587","mean: 0.255786, var: 0.000083","mean: 0.150464, var: 0.000198","mean: 0.230493, var: 0.006399","mean: 0.648926, var: 0.002501","mean: 0.174243, var: 0.001966","mean: 0.007568, var: 0.000033","mean: 0.397803, var: 0.003100","mean: 0.547559, var: 0.010351","mean: 0.442090, var: 0.001700","mean: 0.092261, var: 0.001044",3.091546199592015,0.17029258662167776,2.9212536129703373,Moderate
ENSP00000443578,"mean: 0.232446, var: 0.001611","mean: 0.439795, var: 0.004800","mean: 0.396729, var: 0.003468","mean: 0.228088, var: 0.006353","mean: 0.107031, var: 0.000982","mean: 0.425342, var: 0.010682","mean: 0.021271, var: 0.000490","mean: 0.223633, var: 0.005225","mean: 0.087091, var: 0.003098","mean: 0.222021, var: 0.004663","mean: 0.052624, var: 0.004228",3.1256223802023806,0.24028416652003112,2.8853382136823496,Moderate
ENSP00000345580,"mean: 0.812988, var: 0.000993","mean: 0.147498, var: 0.000461","mean: 0.152661, var: 0.000487","mean: 0.022479, var: 0.000213","mean: 0.253906, var: 0.002501","mean: 0.855078, var: 0.000165","mean: 0.069620, var: 0.002505","mean: 0.241919, var: 0.003399","mean: 0.212939, var: 0.000511","mean: 0.123669, var: 0.002321","mean: 0.154041, var: 0.006311",2.709616829178799,0.11659282916926941,2.5930240000095295,Moderate
ENSP00000362691,"mean: 0.174072, var: 0.002815","mean: 0.549072, var: 0.005085","mean: 0.477832, var: 0.022912","mean: 0.071478, var: 0.001061","mean: 0.141797, var: 0.006277","mean: 0.203235, var: 0.003979","mean: 0.050043, var: 0.000699","mean: 0.149536, var: 0.004921","mean: 0.275708, var: 0.010560","mean: 0.159155, var: 0.004267","mean: 0.121951, var: 0.002769",3.114144405166796,0.3098756232603105,2.8042687819064858,Moderate
ENSP00000262949,"mean: 0.112598, var: 0.000104","mean: 0.560107, var: 0.004611","mean: 0.644727, var: 0.001117","mean: 0.154810, var: 0.003725","mean: 0.140662, var: 0.000722","mean: 0.226453, var: 0.008193","mean: 0.006028, var: 0.000044","mean: 0.066492, var: 0.000113","mean: 0.109924, var: 0.000310","mean: 0.141376, var: 0.002347","mean: 0.071593, var: 0.003936",2.6736882369588355,0.13873937618009027,2.534948860778745,Moderate
ENSP00000453021,"mean: 0.400000, var: 0.008463","mean: 0.614844, var: 0.002797","mean: 0.318604, var: 0.000471","mean: 0.098730, var: 0.002504","mean: 0.429102, var: 0.004377","mean: 0.258813, var: 0.003935","mean: 0.013082, var: 0.000042","mean: 0.175537, var: 0.001527","mean: 0.285425, var: 0.005542","mean: 0.177307, var: 0.001796","mean: 0.074243, var: 0.001247",3.191245997447528,0.17982121051798672,3.0114247869295414,Moderate
ENSP00000356374,"mean: 0.170459, var: 0.008326","mean: 0.574951, var: 0.005317","mean: 0.578467, var: 0.010627","mean: 0.039005, var: 0.000543","mean: 0.126990, var: 0.002203","mean: 0.119766, var: 0.003386","mean: 0.076658, var: 0.003469","mean: 0.176697, var: 0.004019","mean: 0.331665, var: 0.006812","mean: 0.349341, var: 0.017639","mean: 0.260562, var: 0.024547",3.1662415107483524,0.3908443731429219,2.7753971376054305,Moderate
ENSP00000507343,"mean: 0.288208, var: 0.002487","mean: 0.639160, var: 0.008599","mean: 0.498584, var: 0.002418","mean: 0.069293, var: 0.002322","mean: 0.173901, var: 0.001038","mean: 0.272559, var: 0.006885","mean: 0.004651, var: 0.000028","mean: 0.308423, var: 0.014687","mean: 0.349170, var: 0.010584","mean: 0.254590, var: 0.000201","mean: 0.123180, var: 0.010754",3.196539521635426,0.28675281100439565,2.9097867106310304,Moderate
ENSP00000415689,"mean: 0.131030, var: 0.000441","mean: 0.548877, var: 0.010084","mean: 0.550684, var: 0.004312","mean: 0.179675, var: 0.003120","mean: 0.124158, var: 0.001433","mean: 0.130988, var: 0.002734","mean: 0.037071, var: 0.001259","mean: 0.135498, var: 0.002296","mean: 0.172510, var: 0.006202","mean: 0.319482, var: 0.005718","mean: 0.027396, var: 0.000786",2.9170238708922236,0.20580160634744427,2.711222264544779,Moderate
ENSP00000377752,"mean: 0.469971, var: 0.019586","mean: 0.783496, var: 0.005225","mean: 0.178098, var: 0.011781","mean: 0.101437, var: 0.001868","mean: 0.519141, var: 0.030191","mean: 0.288306, var: 0.007775","mean: 0.019382, var: 0.000144","mean: 0.088251, var: 0.001025","mean: 0.094092, var: 0.000598","mean: 0.253345, var: 0.010600","mean: 0.024879, var: 0.001070",2.7371516619828573,0.38025972468064223,2.356891937302215,Moderate
ENSP00000357919,"mean: 0.228406, var: 0.006106","mean: 0.268896, var: 0.001900","mean: 0.230847, var: 0.011910","mean: 0.098691, var: 0.006773","mean: 0.048361, var: 0.001093","mean: 0.424268, var: 0.012083","mean: 0.198807, var: 0.022470","mean: 0.587500, var: 0.007058","mean: 0.228125, var: 0.000457","mean: 0.283032, var: 0.039178","mean: 0.801172, var: 0.012726",3.273284098790815,0.4966665592862785,2.7766175395045365,Moderate
ENSP00000393316,"mean: 0.824902, var: 0.001646","mean: 0.170190, var: 0.000381","mean: 0.116858, var: 0.000558","mean: 0.107025, var: 0.002317","mean: 0.411914, var: 0.002116","mean: 0.191858, var: 0.003192","mean: 0.024097, var: 0.000181","mean: 0.765039, var: 0.002446","mean: 0.361182, var: 0.001294","mean: 0.426611, var: 0.004032","mean: 0.039101, var: 0.000552",2.784969801823933,0.11441431833401088,2.670555483489922,Moderate
ENSP00000430243,"mean: 0.150989, var: 0.002663","mean: 0.647656, var: 0.008986","mean: 0.562939, var: 0.006184","mean: 0.127930, var: 0.000972","mean: 0.061682, var: 0.000312","mean: 0.270081, var: 0.009975","mean: 0.096866, var: 0.003912","mean: 0.212598, var: 0.006002","mean: 0.153931, var: 0.003686","mean: 0.260584, var: 0.011724","mean: 0.130174, var: 0.012335",3.1378779758306354,0.32418998233208307,2.8136879934985526,Moderate
ENSP00000401085,"mean: 0.280371, var: 0.012927","mean: 0.734766, var: 0.006865","mean: 0.427051, var: 0.003323","mean: 0.128072, var: 0.006367","mean: 0.361377, var: 0.014626","mean: 0.340796, var: 0.016010","mean: 0.008434, var: 0.000055","mean: 0.151721, var: 0.005057","mean: 0.130974, var: 0.005202","mean: 0.152441, var: 0.001270","mean: 0.212311, var: 0.028497",3.152606939608706,0.4340492234364098,2.7185577161722962,Moderate
ENSP00000363055,"mean: 0.144116, var: 0.001222","mean: 0.605469, var: 0.007123","mean: 0.438574, var: 0.001376","mean: 0.154334, var: 0.006574","mean: 0.154749, var: 0.001074","mean: 0.366553, var: 0.003550","mean: 0.003459, var: 0.000014","mean: 0.143225, var: 0.000488","mean: 0.179980, var: 0.001194","mean: 0.196606, var: 0.003842","mean: 0.058761, var: 0.003509",2.982398745414462,0.16599128617096132,2.816407459243501,Moderate
ENSP00000463927,"mean: 0.755762, var: 0.006371","mean: 0.214185, var: 0.000400","mean: 0.124524, var: 0.000016","mean: 0.304297, var: 0.015363","mean: 0.778516, var: 0.013118","mean: 0.107098, var: 0.001480","mean: 0.008156, var: 0.000032","mean: 0.303174, var: 0.001212","mean: 0.260010, var: 0.001723","mean: 0.304419, var: 0.003308","mean: 0.052167, var: 0.000790",2.86471346075892,0.21012811152688624,2.654585349232034,Moderate
ENSP00000264468,"mean: 0.312842, var: 0.003109","mean: 0.245435, var: 0.002351","mean: 0.160278, var: 0.003520","mean: 0.715234, var: 0.005437","mean: 0.368555, var: 0.004713","mean: 0.109253, var: 0.001978","mean: 0.015602, var: 0.000034","mean: 0.276294, var: 0.007024","mean: 0.169702, var: 0.001103","mean: 0.242383, var: 0.000936","mean: 0.018774, var: 0.000404",2.9906872254790193,0.17034915771376619,2.820338067765253,Moderate
ENSP00000504884,"mean: 0.289258, var: 0.004930","mean: 0.694141, var: 0.004239","mean: 0.441895, var: 0.003333","mean: 0.115460, var: 0.002562","mean: 0.299658, var: 0.005040","mean: 0.196985, var: 0.004270","mean: 0.003893, var: 0.000020","mean: 0.208545, var: 0.003288","mean: 0.379395, var: 0.001800","mean: 0.410400, var: 0.005878","mean: 0.060556, var: 0.002425",3.155057312310568,0.2087993035585534,2.9462580087520145,Moderate
ENSP00000480322,"mean: 0.753418, var: 0.003593","mean: 0.105530, var: 0.000168","mean: 0.094495, var: 0.001432","mean: 0.357324, var: 0.013341","mean: 0.644922, var: 0.003899","mean: 0.223901, var: 0.002188","mean: 0.031900, var: 0.000123","mean: 0.128430, var: 0.000664","mean: 0.332153, var: 0.004753","mean: 0.142493, var: 0.003609","mean: 0.086423, var: 0.002582",2.8880694901564525,0.19075596902204173,2.6973135211344106,Moderate
ENSP00000494695,"mean: 0.121399, var: 0.000077","mean: 0.389404, var: 0.004087","mean: 0.723047, var: 0.005112","mean: 0.158136, var: 0.006877","mean: 0.086938, var: 0.000147","mean: 0.408350, var: 0.002975","mean: 0.077481, var: 0.002437","mean: 0.144385, var: 0.000536","mean: 0.226257, var: 0.016074","mean: 0.160547, var: 0.003989","mean: 0.100481, var: 0.005792",3.065842638572037,0.23998402994537427,2.8258586086266626,Moderate
ENSP00000361338,"mean: 0.826367, var: 0.004951","mean: 0.142749, var: 0.000220","mean: 0.102356, var: 0.000148","mean: 0.104434, var: 0.005455","mean: 0.447314, var: 0.011505","mean: 0.251001, var: 0.007396","mean: 0.036188, var: 0.000465","mean: 0.643359, var: 0.010711","mean: 0.173169, var: 0.003381","mean: 0.367041, var: 0.001380","mean: 0.072001, var: 0.003360",2.8763745436299435,0.24514979037041712,2.6312247532595263,Moderate
ENSP00000357932,"mean: 0.203149, var: 0.000277","mean: 0.643750, var: 0.009239","mean: 0.445850, var: 0.005376","mean: 0.091931, var: 0.003266","mean: 0.175049, var: 0.000862","mean: 0.355176, var: 0.007670","mean: 0.031389, var: 0.000746","mean: 0.110229, var: 0.000829","mean: 0.271875, var: 0.003623","mean: 0.291504, var: 0.006806","mean: 0.109940, var: 0.005447",3.167472549783999,0.2297528956602049,2.9377196541237938,Moderate
ENSP00000309973,"mean: 0.167944, var: 0.000743","mean: 0.535840, var: 0.003257","mean: 0.515674, var: 0.002793","mean: 0.235913, var: 0.007059","mean: 0.173657, var: 0.001180","mean: 0.223193, var: 0.007142","mean: 0.118958, var: 0.009658","mean: 0.183118, var: 0.002902","mean: 0.107007, var: 0.000170","mean: 0.134546, var: 0.000595","mean: 0.098776, var: 0.005090",3.256752259867064,0.21318029316443046,3.0435719667026335,Moderate
ENSP00000307508,"mean: 0.509131, var: 0.015246","mean: 0.546777, var: 0.003194","mean: 0.386084, var: 0.002879","mean: 0.063193, var: 0.001805","mean: 0.500830, var: 0.007498","mean: 0.076547, var: 0.002145","mean: 0.030396, var: 0.000212","mean: 0.233704, var: 0.004815","mean: 0.203113, var: 0.004542","mean: 0.253882, var: 0.014093","mean: 0.041725, var: 0.002808",3.0090372274053028,0.2888118882933828,2.72022533911192,Moderate
ENSP00000497159,"mean: 0.097034, var: 0.001583","mean: 0.414648, var: 0.006724","mean: 0.511768, var: 0.005097","mean: 0.176208, var: 0.009150","mean: 0.044653, var: 0.000483","mean: 0.331494, var: 0.013991","mean: 0.070546, var: 0.006026","mean: 0.176392, var: 0.002071","mean: 0.107007, var: 0.002005","mean: 0.289526, var: 0.007932","mean: 0.105783, var: 0.005016",3.0736943200693636,0.29811101609609136,2.7755833039732725,Moderate
ENSP00000427754,"mean: 0.402002, var: 0.005535","mean: 0.608643, var: 0.005699","mean: 0.386377, var: 0.007136","mean: 0.113406, var: 0.005358","mean: 0.321973, var: 0.002556","mean: 0.435840, var: 0.002887","mean: 0.016357, var: 0.000295","mean: 0.171899, var: 0.004360","mean: 0.399438, var: 0.022473","mean: 0.258325, var: 0.001493","mean: 0.028617, var: 0.000321",3.197555656570181,0.27732686905464954,2.9202287875155313,Moderate
ENSP00000309023,"mean: 0.621729, var: 0.016875","mean: 0.406543, var: 0.000330","mean: 0.398779, var: 0.001935","mean: 0.027576, var: 0.000254","mean: 0.574463, var: 0.028421","mean: 0.261621, var: 0.002586","mean: 0.040004, var: 0.000774","mean: 0.113831, var: 0.000923","mean: 0.425244, var: 0.009173","mean: 0.434180, var: 0.008751","mean: 0.153577, var: 0.002894",3.185976212529206,0.31574464494403576,2.8702315675851704,Moderate
ENSP00000484054,"mean: 0.336719, var: 0.001482","mean: 0.697656, var: 0.002187","mean: 0.204895, var: 0.003440","mean: 0.115564, var: 0.001532","mean: 0.272754, var: 0.005443","mean: 0.159851, var: 0.003579","mean: 0.010534, var: 0.000153","mean: 0.170947, var: 0.001240","mean: 0.404980, var: 0.003703","mean: 0.615820, var: 0.003786","mean: 0.024648, var: 0.000379",2.94515012639255,0.15550298978137855,2.7896471366111717,Moderate
ENSP00000366235,"mean: 0.228955, var: 0.002001","mean: 0.564746, var: 0.011503","mean: 0.399414, var: 0.001184","mean: 0.092236, var: 0.002997","mean: 0.157092, var: 0.000742","mean: 0.262305, var: 0.010774","mean: 0.011164, var: 0.000061","mean: 0.190393, var: 0.002436","mean: 0.290918, var: 0.001800","mean: 0.225659, var: 0.008682","mean: 0.100528, var: 0.002963",3.1804852956129577,0.22842497519140498,2.9520603204215528,Moderate
ENSP00000311697,"mean: 0.137183, var: 0.000805","mean: 0.290039, var: 0.002196","mean: 0.187061, var: 0.002950","mean: 0.831836, var: 0.001973","mean: 0.167664, var: 0.002438","mean: 0.238794, var: 0.005059","mean: 0.015086, var: 0.000177","mean: 0.209937, var: 0.006932","mean: 0.126489, var: 0.001235","mean: 0.177881, var: 0.000201","mean: 0.018525, var: 0.000231",2.7731577953563398,0.13796756438970983,2.63519023096663,Moderate
ENSP00000434982,"mean: 0.227954, var: 0.000658","mean: 0.656250, var: 0.001940","mean: 0.572217, var: 0.013797","mean: 0.015247, var: 0.000149","mean: 0.299951, var: 0.001461","mean: 0.190833, var: 0.017157","mean: 0.019666, var: 0.000232","mean: 0.413379, var: 0.005130","mean: 0.169934, var: 0.004791","mean: 0.181018, var: 0.013950","mean: 0.167957, var: 0.047028",3.0266150987613454,0.4145835852560211,2.6120315135053245,Moderate
ENSP00000448952,"mean: 0.273462, var: 0.002891","mean: 0.729590, var: 0.005391","mean: 0.341333, var: 0.003224","mean: 0.150977, var: 0.002588","mean: 0.259619, var: 0.006225","mean: 0.148828, var: 0.002054","mean: 0.006637, var: 0.000040","mean: 0.108142, var: 0.001558","mean: 0.368994, var: 0.008952","mean: 0.254565, var: 0.003468","mean: 0.038540, var: 0.000911",2.986034298214068,0.20200556570416137,2.7840287325099067,Moderate
